Date,Plant_ID,Plant_Name,Machine_ID,Machine_Type,Product_Line,Shift,Production_Units,Production_Value,Target_Production,Availability,Performance,Quality_Rate,OEE,Order_ID,Order_Date,Order_Value,Order_Due_Date,Order_Status,Billing_Date,Payment_Date,Downtime_Minutes,Downtime_Hours,Downtime_Reason,MTBF,MTTR,Fulfillment_Status,Fulfillment_Days
2023-04-17,P03,Gurgaon,M016,Lathe,Exhaust,Morning,910,338520,931,85,96,99,74.63,,,,,,,,56,0.933333333,Quality Check,102,41,,
2023-04-17,P03,Gurgaon,M017,Grinder,Brakes,Morning,1005,377880,1041,97,91,98,73.45,,,,,,,,30,0.5,Power Outage,130,19,,
2023-04-17,P03,Gurgaon,M018,Press,Brakes,Night,1162,445046,1190,75,79,95,53.82,,,,,,,,12,0.2,Power Outage,137,30,,
2023-04-17,P03,Gurgaon,M019,Grinder,Engine Parts,Morning,916,327012,1034,92,90,96,71.43,,,,,,,,45,0.75,Calibration,197,27,,
2023-04-17,P03,Gurgaon,M020,Welder,Brakes,Night,850,312800,882,88,78,98,58.37,ORD4906,2023-04-12,436956,2023-04-22,Produced,,,59,0.983333333,Power Outage,165,39,Delayed,12
2023-04-17,P03,Gurgaon,M021,Drill,Suspension,Morning,1049,391277,1004,93,93,96,73.94,ORD4907,2023-04-14,321945,2023-04-21,Produced,,,49,0.816666667,Operator Error,127,23,Delayed,11
2023-04-17,P03,Gurgaon,M022,Welder,Transmission,Night,912,326496,877,83,83,96,60.71,,,,,,,,12,0.2,Electrical Fault,151,38,,
2023-04-17,P03,Gurgaon,M023,Welder,Chassis,Morning,1193,487937,1166,85,92,97,76.47,,,,,,,,18,0.3,Calibration,174,22,,
2023-04-17,P03,Gurgaon,M024,Drill,Brakes,Night,848,354464,836,88,92,95,67.89,ORD4908,2023-04-12,209089,2023-04-20,Produced,,,44,0.733333333,Power Outage,133,24,Delayed,8
2023-04-17,P03,Gurgaon,M025,Press,Chassis,Night,911,328871,997,78,85,96,60.57,,,,,,,,13,0.216666667,Quality Check,148,16,,
2023-04-17,P04,Bengaluru,M001,Press,Brakes,Night,1203,499245,1153,79,84,98,57.71,ORD4909,2023-04-10,307939,2023-04-20,Processing,,,30,0.5,Operator Error,196,30,Delayed,11
2023-04-17,P04,Bengaluru,M002,CNC,Chassis,Morning,850,335750,936,86,95,96,66.55,ORD4910,2023-04-12,321952,2023-04-18,Paid,2023-04-14,2023-04-17,35,0.583333333,Power Outage,140,34,OnTime,5
2023-04-17,P04,Bengaluru,M003,Welder,Engine Parts,Morning,891,317196,1025,87,86,98,65.29,,,,,,,,20,0.333333333,Tool Change,184,19,,
2023-04-17,P04,Bengaluru,M004,Press,Chassis,Night,715,290290,818,86,82,96,57.02,ORD4911,2023-04-10,270913,2023-04-17,Produced,,,36,0.6,Preventive Maintenance,144,31,Delayed,13
2023-04-17,P04,Bengaluru,M005,Welder,Chassis,Night,1024,396288,997,76,84,98,58.42,ORD4912,2023-04-14,381883,2023-04-22,Processing,,,43,0.716666667,Power Outage,117,21,Delayed,12
2023-04-17,P04,Bengaluru,M006,CNC,Exhaust,Morning,1124,402392,1125,94,95,98,85.91,,,,,,,,25,0.416666667,Mechanical Failure,196,26,,
2023-04-17,P04,Bengaluru,M007,Drill,Engine Parts,Night,882,331632,892,75,81,95,57.57,ORD4913,2023-04-11,568750,2023-04-20,Processing,,,23,0.383333333,Tool Change,139,43,Delayed,11
2023-04-17,P04,Bengaluru,M008,Lathe,Chassis,Morning,1133,426008,1184,89,85,98,70.11,,,,,,,,25,0.416666667,Software Issue,133,22,,
2023-04-17,P04,Bengaluru,M009,Drill,Suspension,Morning,1133,469062,1123,89,94,96,70.1,,,,,,,,34,0.566666667,Quality Check,128,22,,
2023-04-17,P04,Bengaluru,M010,Welder,Exhaust,Morning,891,325215,973,98,90,99,82.24,,,,,,,,27,0.45,Material Shortage,124,20,,
2023-04-17,P04,Bengaluru,M011,Milling,Brakes,Night,893,331303,975,77,80,97,52.57,,,,,,,,45,0.75,Preventive Maintenance,174,45,,
2023-04-17,P04,Bengaluru,M012,Grinder,Engine Parts,Night,963,350532,1102,80,88,96,59.56,ORD4914,2023-04-11,360348,2023-04-19,Shipped,,,36,0.6,Software Issue,113,36,OnTime,6
2023-04-17,P04,Bengaluru,M013,Grinder,Suspension,Morning,996,393420,1079,90,86,98,67.82,ORD4915,2023-04-11,244463,2023-04-17,Paid,2023-04-16,2023-04-21,46,0.766666667,Preventive Maintenance,196,45,OnTime,6
2023-04-17,P04,Bengaluru,M014,CNC,Chassis,Morning,847,306614,926,96,94,97,80.78,,,,,,,,19,0.316666667,Quality Check,171,18,,
2023-04-17,P04,Bengaluru,M015,Lathe,Suspension,Morning,1067,394790,1054,92,89,97,64.85,,,,,,,,58,0.966666667,Mechanical Failure,152,33,,
2023-04-17,P04,Bengaluru,M016,Lathe,Chassis,Morning,891,314523,1009,93,87,98,69.91,,,,,,,,51,0.85,Power Outage,159,44,,
2023-04-17,P04,Bengaluru,M017,Lathe,Chassis,Morning,759,279312,830,87,89,96,67.11,,,,,,,,39,0.65,Material Shortage,106,24,,
2023-04-17,P04,Bengaluru,M018,Milling,Transmission,Morning,953,347845,917,87,88,96,70.99,ORD4916,2023-04-15,283734,2023-04-22,Produced,,,11,0.183333333,Power Outage,150,24,Delayed,12
2023-04-17,P04,Bengaluru,M019,Press,Suspension,Night,777,311577,887,80,78,97,56.42,,,,,,,,52,0.866666667,Power Outage,100,44,,
2023-04-17,P04,Bengaluru,M020,CNC,Brakes,Morning,750,300750,824,89,86,96,72.7,,,,,,,,22,0.366666667,Calibration,109,38,,
2023-04-17,P04,Bengaluru,M021,Drill,Chassis,Night,993,352515,1131,87,80,98,68.8,,,,,,,,15,0.25,Tool Change,190,42,,
2023-04-17,P04,Bengaluru,M022,Lathe,Chassis,Night,782,294032,807,88,87,95,61.83,,,,,,,,50,0.833333333,Calibration,171,18,,
2023-04-17,P04,Bengaluru,M023,Press,Suspension,Morning,970,392850,1061,88,86,96,67.4,,,,,,,,52,0.866666667,Mechanical Failure,191,17,,
2023-04-17,P04,Bengaluru,M024,Press,Suspension,Night,1004,379512,1054,89,86,96,70.31,ORD4917,2023-04-11,244746,2023-04-17,Shipped,,,27,0.45,Calibration,174,31,OnTime,6
2023-04-17,P04,Bengaluru,M025,Lathe,Suspension,Morning,815,333335,931,95,85,98,68.22,,,,,,,,48,0.8,Material Shortage,134,31,,
2023-04-17,P05,Delhi,M001,Grinder,Exhaust,Night,863,340885,830,87,83,95,60.16,ORD4918,2023-04-14,251457,2023-04-24,Billed,2023-04-16,,52,0.866666667,Preventive Maintenance,177,40,OnTime,3
2023-04-17,P05,Delhi,M002,Drill,Brakes,Night,1204,446684,1172,79,83,97,59.28,ORD4919,2023-04-14,211512,2023-04-20,Shipped,,,18,0.3,Mechanical Failure,185,38,OnTime,3
2023-04-17,P05,Delhi,M003,Lathe,Exhaust,Morning,974,402262,1034,87,90,96,70,,,,,,,,37,0.616666667,Quality Check,198,27,,
2023-04-17,P05,Delhi,M004,Drill,Chassis,Night,877,325367,856,87,88,96,60.63,,,,,,,,48,0.8,Mechanical Failure,142,29,,
2023-04-17,P05,Delhi,M005,Drill,Engine Parts,Morning,1156,457776,1181,88,85,99,65.68,ORD4920,2023-04-14,468781,2023-04-23,Paid,2023-04-15,2023-04-21,42,0.7,Calibration,133,37,OnTime,3
2023-04-17,P05,Delhi,M006,Milling,Chassis,Night,945,377055,929,84,90,98,70.08,,,,,,,,23,0.383333333,Preventive Maintenance,192,45,,
2023-04-17,P05,Delhi,M007,Grinder,Suspension,Night,1187,439190,1163,90,85,98,68.77,,,,,,,,33,0.55,Mechanical Failure,185,37,,
2023-04-17,P05,Delhi,M008,Grinder,Transmission,Night,722,263530,818,75,86,98,53.29,,,,,,,,46,0.766666667,Operator Error,143,18,,
2023-04-17,P05,Delhi,M009,CNC,Brakes,Night,932,390508,1003,82,89,95,65.6,,,,,,,,21,0.35,Quality Check,200,34,,
2023-04-17,P05,Delhi,M010,Grinder,Chassis,Morning,935,339405,1031,89,86,98,66.07,,,,,,,,56,0.933333333,Tool Change,150,44,,
2023-04-17,P05,Delhi,M011,Milling,Chassis,Night,1008,416304,1050,82,88,97,59.64,ORD4921,2023-04-16,584787,2023-04-22,Billed,2023-04-16,,38,0.633333333,Calibration,182,24,OnTime,1
2023-04-17,P05,Delhi,M012,CNC,Transmission,Night,905,332135,994,76,90,96,53.18,,,,,,,,56,0.933333333,Power Outage,168,38,,
2023-04-17,P05,Delhi,M013,Milling,Engine Parts,Morning,1149,407895,1188,92,90,97,71.53,,,,,,,,27,0.45,Software Issue,116,23,,
2023-04-17,P05,Delhi,M014,Milling,Exhaust,Night,772,298764,882,86,83,96,62.98,,,,,,,,52,0.866666667,Quality Check,144,23,,
2023-04-17,P05,Delhi,M015,Grinder,Engine Parts,Morning,990,360360,1030,88,90,97,65.92,ORD4922,2023-04-10,417135,2023-04-16,Shipped,,,25,0.416666667,Quality Check,157,16,OnTime,7
2023-04-17,P05,Delhi,M016,CNC,Suspension,Night,972,402408,973,80,92,97,64.04,ORD4923,2023-04-13,421014,2023-04-21,Billed,2023-04-15,,10,0.166666667,Quality Check,127,29,OnTime,4
2023-04-17,P05,Delhi,M017,Grinder,Chassis,Night,1029,416745,1147,83,84,98,66.45,ORD4924,2023-04-15,322960,2023-04-21,Shipped,,,11,0.183333333,Operator Error,144,28,OnTime,2
2023-04-17,P05,Delhi,M018,Lathe,Chassis,Night,837,294624,878,84,89,98,60.49,ORD4925,2023-04-12,231729,2023-04-18,Processing,,,50,0.833333333,Material Shortage,154,30,Delayed,8
2023-04-17,P05,Delhi,M019,Press,Transmission,Night,1072,450240,1022,84,88,96,63.08,,,,,,,,51,0.85,Electrical Fault,104,38,,
2023-04-17,P05,Delhi,M020,Welder,Chassis,Night,776,287120,814,90,79,96,59.32,,,,,,,,29,0.483333333,Electrical Fault,195,39,,
2023-04-17,P05,Delhi,M021,Welder,Chassis,Night,967,375196,985,76,91,95,61.1,,,,,,,,48,0.8,Software Issue,163,17,,
2023-04-17,P05,Delhi,M022,Milling,Transmission,Night,884,353600,881,84,80,96,58.51,ORD4926,2023-04-16,231658,2023-04-25,Billed,2023-04-15,,37,0.616666667,Material Shortage,138,23,OnTime,1
2023-04-17,P05,Delhi,M023,Grinder,Engine Parts,Morning,887,343269,952,86,90,99,64.55,,,,,,,,54,0.9,Tool Change,198,22,,
2023-04-17,P05,Delhi,M024,Press,Suspension,Morning,1102,422066,1168,86,95,96,63.94,ORD4927,2023-04-15,400674,2023-04-25,Billed,2023-04-16,,48,0.8,Calibration,161,28,OnTime,2
2023-04-17,P05,Delhi,M025,Lathe,Transmission,Night,913,362461,976,77,84,97,53.77,,,,,,,,52,0.866666667,Software Issue,167,27,,
2023-04-18,P01,Pune,M001,Milling,Engine Parts,Night,905,377385,963,76,83,96,55.11,ORD4928,2023-04-16,388735,2023-04-21,Billed,2023-04-16,,23,0.383333333,Tool Change,119,19,OnTime,2
2023-04-18,P01,Pune,M002,Drill,Exhaust,Morning,1103,388256,1136,95,96,99,83.42,,,,,,,,32,0.533333333,Operator Error,176,24,,
2023-04-18,P01,Pune,M003,Welder,Engine Parts,Night,828,342792,810,83,82,96,61.87,,,,,,,,12,0.2,Electrical Fault,199,39,,
2023-04-18,P01,Pune,M004,Lathe,Brakes,Morning,825,325050,840,95,95,98,80.64,,,,,,,,31,0.516666667,Preventive Maintenance,114,35,,
2023-04-18,P01,Pune,M005,Milling,Engine Parts,Morning,506,211002,844,98,94,96,64.58,,,,,,,,185,3.083333333,Quality Check,134,41,,
2023-04-18,P01,Pune,M006,Welder,Transmission,Morning,1028,425592,1013,88,96,98,75.16,ORD4929,2023-04-13,288260,2023-04-20,Paid,2023-04-15,2023-04-19,40,0.666666667,Calibration,126,35,OnTime,5
2023-04-18,P01,Pune,M007,Welder,Chassis,Night,998,357284,1028,90,79,95,56.93,,,,,,,,32,0.533333333,Preventive Maintenance,141,24,,
2023-04-18,P01,Pune,M008,Press,Brakes,Night,813,339834,823,88,84,98,63.21,,,,,,,,35,0.583333333,Operator Error,177,15,,
2023-04-18,P01,Pune,M009,Welder,Engine Parts,Night,927,355041,1060,87,78,96,52.2,,,,,,,,56,0.933333333,Power Outage,198,34,,
2023-04-18,P01,Pune,M010,Press,Engine Parts,Night,982,368250,965,78,86,97,58.1,,,,,,,,25,0.416666667,Calibration,122,24,,
2023-04-18,P01,Pune,M011,Welder,Suspension,Night,946,335830,917,90,78,96,58.65,,,,,,,,33,0.55,Electrical Fault,170,30,,
2023-04-18,P01,Pune,M012,Press,Engine Parts,Night,1105,453050,1175,85,86,97,58.85,ORD4930,2023-04-17,204065,2023-04-22,Billed,2023-04-16,,42,0.7,Material Shortage,156,32,OnTime,1
2023-04-18,P01,Pune,M013,Milling,Chassis,Night,988,395200,1043,86,88,98,71.9,ORD4931,2023-04-16,275226,2023-04-25,Shipped,,,12,0.2,Preventive Maintenance,120,31,OnTime,2
2023-04-18,P01,Pune,M014,Welder,Brakes,Morning,1169,410319,1172,97,94,98,76.05,,,,,,,,51,0.85,Power Outage,160,35,,
2023-04-18,P01,Pune,M015,Welder,Transmission,Morning,1087,403277,1078,91,95,98,77.01,,,,,,,,49,0.816666667,Material Shortage,156,20,,
2023-04-18,P01,Pune,M016,Press,Chassis,Morning,1029,391020,981,86,88,99,70.27,,,,,,,,15,0.25,Operator Error,180,33,,
2023-04-18,P01,Pune,M017,CNC,Engine Parts,Night,881,317160,850,76,89,98,63.2,,,,,,,,21,0.35,Electrical Fault,184,20,,
2023-04-18,P01,Pune,M018,CNC,Engine Parts,Night,869,356290,1001,87,82,98,62.39,,,,,,,,38,0.633333333,Mechanical Failure,117,18,,
2023-04-18,P01,Pune,M019,Drill,Engine Parts,Morning,713,294469,837,94,92,98,83.6,,,,,,,,29,0.483333333,Operator Error,149,24,,
2023-04-18,P01,Pune,M020,Lathe,Suspension,Night,1108,402204,1135,84,88,95,58.74,ORD4932,2023-04-12,591720,2023-04-19,Paid,2023-04-16,2023-04-23,57,0.95,Tool Change,143,34,OnTime,6
2023-04-18,P01,Pune,M021,Press,Chassis,Morning,1101,407370,1194,95,96,99,77.69,,,,,,,,42,0.7,Power Outage,105,44,,
2023-04-18,P01,Pune,M022,Grinder,Chassis,Morning,848,356160,919,91,93,96,75.12,ORD4933,2023-04-12,356301,2023-04-19,Produced,,,32,0.533333333,Electrical Fault,174,34,Delayed,14
2023-04-18,P01,Pune,M023,Press,Brakes,Morning,1006,362160,1132,88,97,97,77.1,,,,,,,,31,0.516666667,Operator Error,150,31,,
2023-04-18,P01,Pune,M024,CNC,Suspension,Morning,857,327374,915,86,89,98,69.67,,,,,,,,15,0.25,Power Outage,121,37,,
2023-04-18,P01,Pune,M025,Drill,Suspension,Morning,1074,445710,1099,95,88,99,78.35,,,,,,,,29,0.483333333,Electrical Fault,114,22,,
2023-04-18,P02,Chennai,M001,Milling,Chassis,Morning,1021,378791,1026,88,91,98,75.64,ORD4934,2023-04-12,204134,2023-04-21,Shipped,,,37,0.616666667,Power Outage,120,17,OnTime,6
2023-04-18,P02,Chennai,M002,Welder,Transmission,Night,857,345371,961,90,86,98,66.72,,,,,,,,28,0.466666667,Operator Error,125,42,,
2023-04-18,P02,Chennai,M003,Press,Brakes,Night,1254,502854,1197,88,90,96,67.83,ORD4935,2023-04-13,400931,2023-04-20,Produced,,,31,0.516666667,Operator Error,175,44,Delayed,9
2023-04-18,P02,Chennai,M004,Milling,Chassis,Morning,968,360096,1128,98,90,96,83.04,ORD4936,2023-04-15,285881,2023-04-23,Shipped,,,17,0.283333333,Mechanical Failure,123,27,OnTime,3
2023-04-18,P02,Chennai,M005,CNC,Transmission,Night,1063,425200,1078,84,86,96,63.26,,,,,,,,16,0.266666667,Power Outage,187,25,,
2023-04-18,P02,Chennai,M006,Press,Brakes,Morning,1064,391552,1179,93,92,98,70.65,ORD4937,2023-04-15,283964,2023-04-24,Shipped,,,34,0.566666667,Preventive Maintenance,166,41,OnTime,3
2023-04-18,P02,Chennai,M007,Drill,Chassis,Night,804,281400,893,90,88,98,70.41,,,,,,,,57,0.95,Preventive Maintenance,181,17,,
2023-04-18,P02,Chennai,M008,Lathe,Suspension,Morning,919,347382,1063,97,85,96,72.68,,,,,,,,54,0.9,Software Issue,170,19,,
2023-04-18,P02,Chennai,M009,Grinder,Engine Parts,Morning,1100,425700,1185,95,88,97,75.07,ORD4938,2023-04-12,351626,2023-04-22,Shipped,,,45,0.75,Mechanical Failure,151,41,OnTime,6
2023-04-18,P02,Chennai,M010,Welder,Exhaust,Night,823,304510,909,83,88,97,61.61,,,,,,,,59,0.983333333,Electrical Fault,153,27,,
2023-04-18,P02,Chennai,M011,Press,Engine Parts,Morning,818,295298,910,91,97,96,86.28,,,,,,,,12,0.2,Quality Check,107,29,,
2023-04-18,P02,Chennai,M012,CNC,Transmission,Night,947,334291,1000,76,92,96,64.66,,,,,,,,38,0.633333333,Power Outage,141,45,,
2023-04-18,P02,Chennai,M013,Grinder,Transmission,Night,951,368037,1105,87,84,95,70.56,,,,,,,,15,0.25,Mechanical Failure,185,36,,
2023-04-18,P02,Chennai,M014,Drill,Suspension,Morning,811,294393,937,94,90,99,72.62,,,,,,,,50,0.833333333,Quality Check,123,30,,
2023-04-18,P02,Chennai,M015,Lathe,Suspension,Night,1173,410550,1186,89,83,95,63.14,,,,,,,,59,0.983333333,Material Shortage,173,22,,
2023-04-18,P02,Chennai,M016,Press,Transmission,Night,1015,393820,1073,85,83,98,62.96,,,,,,,,54,0.9,Calibration,158,22,,
2023-04-18,P02,Chennai,M017,CNC,Brakes,Night,821,305412,926,89,81,96,70.09,,,,,,,,13,0.216666667,Quality Check,133,26,,
2023-04-18,P02,Chennai,M018,Milling,Suspension,Night,886,357058,910,86,91,98,74.28,,,,,,,,26,0.433333333,Preventive Maintenance,115,37,,
2023-04-18,P02,Chennai,M019,Milling,Brakes,Night,929,379961,940,81,92,95,63.73,,,,,,,,22,0.366666667,Calibration,145,17,,
2023-04-18,P02,Chennai,M020,Drill,Transmission,Night,1028,407088,1112,86,80,97,60.16,,,,,,,,16,0.266666667,Preventive Maintenance,175,40,,
2023-04-18,P02,Chennai,M021,Lathe,Suspension,Morning,859,320407,883,86,89,98,76.55,,,,,,,,11,0.183333333,Quality Check,117,26,,
2023-04-18,P02,Chennai,M022,Press,Exhaust,Night,953,340221,975,82,78,98,56.08,ORD4939,2023-04-17,484352,2023-04-25,Billed,2023-04-17,,30,0.5,Tool Change,159,27,OnTime,1
2023-04-18,P02,Chennai,M023,Press,Exhaust,Morning,1077,429723,1108,95,88,97,73.24,ORD4940,2023-04-14,207273,2023-04-20,Paid,2023-04-15,2023-04-21,32,0.533333333,Power Outage,186,31,OnTime,4
2023-04-18,P02,Chennai,M024,Grinder,Brakes,Morning,847,338800,938,87,94,96,67.13,,,,,,,,58,0.966666667,Electrical Fault,130,16,,
2023-04-18,P02,Chennai,M025,Drill,Suspension,Night,745,262985,876,77,84,96,54.1,,,,,,,,47,0.783333333,Mechanical Failure,158,25,,
2023-04-18,P03,Gurgaon,M001,Press,Chassis,Night,747,301788,862,90,82,96,58.65,,,,,,,,53,0.883333333,Tool Change,177,18,,
2023-04-18,P03,Gurgaon,M002,Press,Exhaust,Morning,719,295509,844,91,94,99,70.57,ORD4941,2023-04-15,456128,2023-04-23,Produced,,,52,0.866666667,Quality Check,178,21,Delayed,9
2023-04-18,P03,Gurgaon,M003,Welder,Chassis,Morning,721,290563,815,97,92,96,80.03,,,,,,,,10,0.166666667,Electrical Fault,165,37,,
2023-04-18,P03,Gurgaon,M004,Grinder,Transmission,Morning,1025,402825,1150,91,89,99,74.29,,,,,,,,41,0.683333333,Operator Error,125,28,,
2023-04-18,P03,Gurgaon,M005,Welder,Brakes,Morning,915,365085,938,90,95,96,75.59,ORD4942,2023-04-12,343099,2023-04-17,Billed,2023-04-17,,30,0.5,Preventive Maintenance,165,33,OnTime,6
2023-04-18,P03,Gurgaon,M006,Drill,Chassis,Night,777,317016,841,86,79,98,60.06,,,,,,,,15,0.25,Tool Change,133,43,,
2023-04-18,P03,Gurgaon,M007,Press,Chassis,Night,1002,412824,1150,77,83,98,58.19,ORD4943,2023-04-16,213114,2023-04-22,Billed,2023-04-17,,38,0.633333333,Material Shortage,143,21,OnTime,2
2023-04-18,P03,Gurgaon,M008,Milling,Engine Parts,Night,1058,417910,1071,76,90,98,62.85,ORD4944,2023-04-17,533190,2023-04-22,Paid,2023-04-15,2023-04-22,48,0.8,Tool Change,158,33,OnTime,1
2023-04-18,P03,Gurgaon,M009,Drill,Exhaust,Morning,1131,468234,1078,96,93,98,73.26,ORD4945,2023-04-15,227778,2023-04-22,Produced,,,36,0.6,Operator Error,119,33,Delayed,13
2023-04-18,P03,Gurgaon,M010,Grinder,Transmission,Night,727,263174,824,81,87,96,62.85,ORD4946,2023-04-14,380452,2023-04-23,Produced,,,45,0.75,Software Issue,185,28,Delayed,13
2023-04-18,P03,Gurgaon,M011,Drill,Chassis,Night,1076,409956,1156,85,81,98,65.32,,,,,,,,39,0.65,Material Shortage,137,33,,
2023-04-18,P03,Gurgaon,M012,Press,Chassis,Morning,931,382641,920,85,86,99,67.75,,,,,,,,30,0.5,Electrical Fault,112,28,,
2023-04-18,P03,Gurgaon,M013,Lathe,Brakes,Morning,972,403380,1032,90,94,99,82.13,,,,,,,,17,0.283333333,Electrical Fault,139,42,,
2023-04-18,P03,Gurgaon,M014,Grinder,Engine Parts,Morning,917,383306,989,93,97,98,86.29,ORD4947,2023-04-17,328299,2023-04-24,Billed,2023-04-16,,23,0.383333333,Mechanical Failure,165,16,OnTime,1
2023-04-18,P03,Gurgaon,M015,Lathe,Suspension,Night,793,322751,927,79,90,97,58.07,,,,,,,,44,0.733333333,Operator Error,195,45,,
2023-04-18,P03,Gurgaon,M016,Lathe,Exhaust,Morning,862,309458,859,90,97,97,81.45,,,,,,,,38,0.633333333,Power Outage,151,18,,
2023-04-18,P03,Gurgaon,M017,Grinder,Transmission,Morning,881,344471,841,97,87,96,71.56,,,,,,,,55,0.916666667,Mechanical Failure,184,44,,
2023-04-18,P03,Gurgaon,M018,Press,Transmission,Morning,1223,509991,1177,93,97,96,81.95,ORD4948,2023-04-14,204734,2023-04-24,Shipped,,,25,0.416666667,Preventive Maintenance,140,37,OnTime,4
2023-04-18,P03,Gurgaon,M019,Grinder,Chassis,Morning,919,340030,935,94,86,97,77.02,,,,,,,,17,0.283333333,Electrical Fault,110,23,,
2023-04-18,P03,Gurgaon,M020,Welder,Engine Parts,Morning,793,297375,814,98,92,97,81.73,,,,,,,,12,0.2,Calibration,105,23,,
2023-04-18,P03,Gurgaon,M021,Drill,Suspension,Night,1046,429906,1015,78,89,98,65.77,ORD4949,2023-04-15,212690,2023-04-22,Produced,,,14,0.233333333,Electrical Fault,146,38,Delayed,8
2023-04-18,P03,Gurgaon,M022,Welder,Engine Parts,Night,832,316992,913,89,90,96,64.87,,,,,,,,45,0.75,Calibration,110,31,,
2023-04-18,P03,Gurgaon,M023,Welder,Exhaust,Night,968,357192,1007,84,91,97,62.47,ORD4950,2023-04-17,302500,2023-04-24,Produced,,,56,0.933333333,Material Shortage,165,45,Delayed,10
2023-04-18,P03,Gurgaon,M024,Drill,Transmission,Morning,1243,444994,1197,97,86,98,76.24,ORD4951,2023-04-17,215667,2023-04-24,Paid,2023-04-16,2023-04-20,29,0.483333333,Calibration,119,21,OnTime,1
2023-04-18,P03,Gurgaon,M025,Press,Transmission,Morning,1053,379080,1161,95,91,97,75.4,ORD4952,2023-04-16,512487,2023-04-22,Shipped,,,50,0.833333333,Operator Error,111,32,OnTime,2
2023-04-18,P04,Bengaluru,M001,Press,Brakes,Morning,1175,435925,1175,89,87,96,69.92,,,,,,,,27,0.45,Mechanical Failure,157,16,,
2023-04-18,P04,Bengaluru,M002,CNC,Brakes,Morning,1046,419446,1189,95,94,96,82.75,ORD4953,2023-04-16,548795,2023-04-21,Paid,2023-04-17,2023-04-22,32,0.533333333,Quality Check,157,45,OnTime,2
2023-04-18,P04,Bengaluru,M003,Welder,Chassis,Night,964,337400,984,75,79,95,50.65,,,,,,,,11,0.183333333,Tool Change,135,31,,
2023-04-18,P04,Bengaluru,M004,Press,Chassis,Night,1060,433540,1019,84,85,95,67.62,,,,,,,,23,0.383333333,Electrical Fault,161,30,,
2023-04-18,P04,Bengaluru,M005,Welder,Exhaust,Morning,775,275900,816,88,94,99,67.42,,,,,,,,46,0.766666667,Software Issue,101,37,,
2023-04-18,P04,Bengaluru,M006,CNC,Engine Parts,Morning,1159,433466,1113,91,86,97,67.36,,,,,,,,28,0.466666667,Electrical Fault,127,21,,
2023-04-18,P04,Bengaluru,M007,Drill,Chassis,Morning,839,331405,868,89,93,98,76.55,ORD4954,2023-04-16,442613,2023-04-21,Shipped,,,15,0.25,Software Issue,109,16,OnTime,2
2023-04-18,P04,Bengaluru,M008,Lathe,Transmission,Night,976,350384,1002,78,78,95,55.86,,,,,,,,37,0.616666667,Software Issue,188,44,,
2023-04-18,P04,Bengaluru,M009,Drill,Transmission,Night,868,350672,864,90,82,96,67.54,,,,,,,,22,0.366666667,Tool Change,192,30,,
2023-04-18,P04,Bengaluru,M010,Welder,Chassis,Morning,877,363078,930,88,97,96,73.1,,,,,,,,32,0.533333333,Mechanical Failure,196,33,,
2023-04-18,P04,Bengaluru,M011,Milling,Exhaust,Morning,990,352440,1023,97,88,96,71.39,ORD4955,2023-04-15,571800,2023-04-24,Shipped,,,54,0.9,Software Issue,197,15,OnTime,3
2023-04-18,P04,Bengaluru,M012,Grinder,Brakes,Morning,884,320008,1039,94,95,99,80.3,,,,,,,,55,0.916666667,Quality Check,175,45,,
2023-04-18,P04,Bengaluru,M013,Grinder,Brakes,Morning,842,326696,873,95,87,97,70.39,ORD4956,2023-04-15,522614,2023-04-23,Paid,2023-04-17,2023-04-24,48,0.8,Quality Check,170,15,OnTime,3
2023-04-18,P04,Bengaluru,M014,CNC,Engine Parts,Morning,904,336288,883,97,89,99,79.88,,,,,,,,29,0.483333333,Software Issue,143,20,,
2023-04-18,P04,Bengaluru,M015,Lathe,Suspension,Night,915,384300,956,75,85,98,56.89,ORD4957,2023-04-13,550364,2023-04-22,Produced,,,36,0.6,Tool Change,161,45,Delayed,15
2023-04-18,P04,Bengaluru,M016,Lathe,Exhaust,Night,703,284715,804,81,79,98,55.69,ORD4958,2023-04-11,549166,2023-04-16,Produced,,,22,0.366666667,Tool Change,107,38,Delayed,16
2023-04-18,P04,Bengaluru,M017,Lathe,Suspension,Night,873,329994,992,90,90,98,69.56,,,,,,,,19,0.316666667,Software Issue,185,35,,
2023-04-18,P04,Bengaluru,M018,Milling,Engine Parts,Morning,858,332904,891,92,89,99,69.9,,,,,,,,22,0.366666667,Calibration,121,30,,
2023-04-18,P04,Bengaluru,M019,Press,Engine Parts,Night,934,331570,945,86,78,96,60.68,ORD4959,2023-04-16,341215,2023-04-25,Shipped,,,27,0.45,Tool Change,161,30,OnTime,2
2023-04-18,P04,Bengaluru,M020,CNC,Transmission,Morning,1091,456038,1115,98,96,97,90.98,,,,,,,,11,0.183333333,Tool Change,159,18,,
